transaction_id,customer_id,amount,error_code,historical_success_rate,previous_failed_attempts,time_of_day,device_type,outcome_no_action,outcome_retry_now,outcome_retry_delayed,outcome_reminder,outcome_incentive_10
RP_BFD6E43D,CUST_6592,644.38,INSUFFICIENT_FUNDS,0.783,1,1,Mobile,0,0,0,0,0
RP_CED7BE84,CUST_1098,4528.35,CUSTOMER_ABANDONED,0.616,1,20,Mobile,0,0,0,0,0
RP_10BBAB5D,CUST_3200,785.45,GATEWAY_TIMEOUT,0.64,0,15,Mobile,0,1,1,0,0
RP_90E0EAB8,CUST_3961,731.7,INSUFFICIENT_FUNDS,0.75,0,5,Mobile,0,0,0,1,0
RP_B8D619D4,CUST_5973,429.42,CUSTOMER_ABANDONED,0.892,0,18,Mobile,0,0,0,0,1
RP_B7FCA31F,CUST_5433,320.54,GATEWAY_TIMEOUT,0.655,0,17,Mobile,0,0,0,0,0
RP_285F15C2,CUST_3869,4536.85,CUSTOMER_ABANDONED,0.467,0,16,Mobile,0,0,0,0,0
RP_4A637A29,CUST_1956,8173.74,CUSTOMER_ABANDONED,0.746,0,10,Mobile,0,0,0,0,0
RP_0CA7701A,CUST_9352,336.22,INSUFFICIENT_FUNDS,0.563,0,22,Desktop,0,0,0,1,0
RP_B3215DE1,CUST_6699,5919.05,INSUFFICIENT_FUNDS,0.825,0,3,Desktop,0,0,0,0,0
RP_E9309C1C,CUST_7944,611.02,3D_SECURE_FAILED,0.971,1,23,Mobile,0,0,0,1,0
RP_FB33B6EC,CUST_5493,2080.53,CUSTOMER_ABANDONED,0.964,1,7,Mobile,0,0,1,0,1
RP_7DA73EFE,CUST_5911,5956.61,GATEWAY_TIMEOUT,0.802,2,23,Mobile,0,0,0,1,0
RP_3D01A457,CUST_4987,921.41,INSUFFICIENT_FUNDS,0.823,0,17,Desktop,0,0,0,0,0
RP_80A59EBF,CUST_7015,739.87,CUSTOMER_ABANDONED,0.81,0,12,Mobile,0,0,0,0,1
RP_48A7BC74,CUST_2218,2867.79,CUSTOMER_ABANDONED,0.596,0,20,Desktop,0,0,0,0,0
RP_7760304E,CUST_5496,289.47,GATEWAY_TIMEOUT,0.832,0,7,Mobile,0,1,1,0,0
RP_C0551495,CUST_5735,4343.66,INSUFFICIENT_FUNDS,0.946,0,9,Mobile,0,0,0,1,1
RP_26FC4611,CUST_5555,1301.63,3D_SECURE_FAILED,0.853,0,17,Mobile,0,0,1,1,0
RP_DE47EFB9,CUST_9050,548.23,CUSTOMER_ABANDONED,0.966,0,17,Mobile,0,0,0,1,1
RP_DEB3661A,CUST_4446,531.13,RISK_BLOCKED,0.548,0,16,Mobile,0,0,0,0,0
RP_7509251D,CUST_2045,208.48,CUSTOMER_ABANDONED,0.404,0,15,Mobile,0,0,0,1,0
RP_638F2AE6,CUST_7893,576.28,3D_SECURE_FAILED,0.655,0,5,Desktop,0,0,0,0,0
RP_7410AF59,CUST_2693,798.84,GATEWAY_TIMEOUT,0.611,0,13,Mobile,0,1,1,0,0
RP_C7199651,CUST_4436,306.88,CUSTOMER_ABANDONED,0.811,1,4,Mobile,0,0,0,0,0
RP_C8B5139A,CUST_9754,1038.41,GATEWAY_TIMEOUT,0.705,0,14,Mobile,0,1,1,0,0
RP_AE3099A6,CUST_6895,1934.3,CUSTOMER_ABANDONED,0.752,0,12,Mobile,0,0,0,1,1
RP_F9F17369,CUST_4354,848.81,INSUFFICIENT_FUNDS,0.589,0,15,Mobile,0,0,0,0,0
RP_3C5B9873,CUST_1225,2429.09,INSUFFICIENT_FUNDS,0.541,0,15,Desktop,0,0,0,1,0
RP_96EA1572,CUST_5893,416.31,3D_SECURE_FAILED,0.963,1,16,Mobile,0,1,0,0,0
RP_B2C31426,CUST_8022,3655.76,3D_SECURE_FAILED,0.904,0,23,Desktop,0,0,0,1,0
RP_353EDF44,CUST_6600,1269.25,GATEWAY_TIMEOUT,0.608,1,23,Desktop,0,1,0,1,0
RP_95808E66,CUST_8996,7004.5,CUSTOMER_ABANDONED,0.705,0,4,Mobile,0,0,0,0,1
RP_546EB7F0,CUST_8683,19871.88,INSUFFICIENT_FUNDS,0.741,0,10,Mobile,0,0,0,1,1
RP_4837CDCD,CUST_5642,623.72,INSUFFICIENT_FUNDS,0.73,2,14,Desktop,0,0,0,0,1
RP_44E4804D,CUST_8679,655.32,CUSTOMER_ABANDONED,0.624,1,2,Mobile,0,0,0,0,0
RP_51ED48A1,CUST_9208,816.08,INSUFFICIENT_FUNDS,0.679,0,7,Mobile,0,0,1,1,0
RP_0E5DD03B,CUST_8339,2241.37,3D_SECURE_FAILED,0.681,1,2,Desktop,0,0,0,1,0
RP_00968FBF,CUST_3205,5383.88,GATEWAY_TIMEOUT,0.654,0,3,Mobile,0,1,1,0,0
RP_CA03657E,CUST_2069,501.01,CUSTOMER_ABANDONED,0.956,0,13,Mobile,0,0,0,1,1
RP_7CAC53C2,CUST_4444,1732.8,CUSTOMER_ABANDONED,0.572,0,22,Mobile,0,0,0,0,0
RP_BE1FD875,CUST_2060,931.58,GATEWAY_TIMEOUT,0.57,2,22,Desktop,0,0,0,1,0
RP_29849F22,CUST_3327,2302.45,INSUFFICIENT_FUNDS,0.692,0,19,Mobile,0,0,0,0,1
RP_DB2C6FBE,CUST_4420,6709.97,CUSTOMER_ABANDONED,0.654,1,5,Mobile,0,0,0,0,1
RP_3BA7922E,CUST_1301,821.89,CUSTOMER_ABANDONED,0.672,0,23,Mobile,0,0,0,0,0
RP_2D3D8C65,CUST_1606,147.84,INSUFFICIENT_FUNDS,0.764,0,22,Desktop,0,0,1,0,0
RP_BDDC5A31,CUST_4170,2677.62,INSUFFICIENT_FUNDS,0.876,1,3,Desktop,0,0,0,0,0
RP_54FAAA83,CUST_1699,403.73,GATEWAY_TIMEOUT,0.745,0,11,Mobile,0,0,1,0,0
RP_07108CA2,CUST_6088,923.58,GATEWAY_TIMEOUT,0.865,0,1,Mobile,0,1,1,0,0
RP_FBEA94C0,CUST_1190,2819.84,INSUFFICIENT_FUNDS,0.957,0,17,Mobile,0,0,1,0,0
RP_393129E2,CUST_1980,1566.93,GATEWAY_TIMEOUT,0.733,1,13,Mobile,0,0,0,0,0
RP_7F4CB145,CUST_3975,970.62,CUSTOMER_ABANDONED,0.918,0,7,Desktop,0,0,0,0,1
RP_601F5A66,CUST_7102,549.46,CUSTOMER_ABANDONED,0.423,0,7,Mobile,0,0,0,0,0
RP_556648DE,CUST_2184,100.0,3D_SECURE_FAILED,0.362,0,11,Desktop,0,0,0,1,0
RP_8A11099E,CUST_4327,2535.09,CUSTOMER_ABANDONED,0.893,2,0,Mobile,0,0,0,1,1
RP_788B88CE,CUST_4394,809.53,3D_SECURE_FAILED,0.769,0,0,Mobile,0,0,0,0,0
RP_4C04CF90,CUST_9319,6741.27,CUSTOMER_ABANDONED,0.633,1,3,Desktop,0,0,0,0,0
RP_2B1A3AB4,CUST_2816,1768.05,CUSTOMER_ABANDONED,0.625,1,16,Mobile,0,0,0,0,0
RP_F57F5A7C,CUST_6854,572.86,RISK_BLOCKED,0.425,0,9,Mobile,0,0,0,0,0
RP_F4B65150,CUST_7709,3945.16,CUSTOMER_ABANDONED,0.519,0,0,Mobile,0,0,0,0,1
RP_8A3DE553,CUST_1569,4364.92,GATEWAY_TIMEOUT,0.684,0,10,Desktop,0,1,0,0,0
RP_DDE269C5,CUST_6442,843.16,CUSTOMER_ABANDONED,0.826,0,20,Mobile,0,0,0,1,1
RP_15403CF2,CUST_2895,4593.39,3D_SECURE_FAILED,0.618,0,16,Desktop,0,0,0,1,0
RP_972D988E,CUST_3733,563.2,CUSTOMER_ABANDONED,0.79,1,9,Desktop,0,0,0,0,1
RP_F44618A0,CUST_4863,1328.2,CUSTOMER_ABANDONED,0.891,0,5,Mobile,0,0,0,0,0
RP_A753E5FA,CUST_8455,2176.97,CUSTOMER_ABANDONED,0.862,0,3,Desktop,0,0,0,1,1
RP_165B582E,CUST_5014,2812.24,RISK_BLOCKED,0.699,0,12,Mobile,0,0,0,0,0
RP_93E51337,CUST_2686,2311.9,GATEWAY_TIMEOUT,0.882,0,10,Mobile,0,1,0,0,0
RP_15945652,CUST_4009,735.69,CUSTOMER_ABANDONED,0.425,0,4,Desktop,0,0,0,0,0
RP_1581A4DB,CUST_8806,4074.23,GATEWAY_TIMEOUT,0.714,1,13,Mobile,0,0,0,0,0
RP_19569DAC,CUST_1154,944.53,CUSTOMER_ABANDONED,0.283,0,1,Mobile,0,0,0,0,0
RP_0C8E2B93,CUST_2409,554.0,CUSTOMER_ABANDONED,0.696,0,2,Mobile,0,0,0,0,0
RP_53045D1D,CUST_1784,563.85,GATEWAY_TIMEOUT,0.829,1,2,Mobile,0,0,0,0,0
RP_7511F33C,CUST_9096,11248.46,GATEWAY_TIMEOUT,0.4,0,10,Mobile,0,0,0,0,0
RP_6B30387F,CUST_8560,450.17,CUSTOMER_ABANDONED,0.569,1,8,Mobile,0,0,0,1,0
RP_071AF838,CUST_8343,5166.56,GATEWAY_TIMEOUT,0.989,0,18,Mobile,0,1,0,0,0
RP_81C8B48C,CUST_8206,280.74,GATEWAY_TIMEOUT,0.879,1,9,Desktop,0,0,0,0,1
RP_8246BE4E,CUST_6596,1969.4,CUSTOMER_ABANDONED,0.499,0,20,Desktop,0,0,0,0,1
RP_0488D0A4,CUST_6801,1566.34,INSUFFICIENT_FUNDS,0.9,0,5,Mobile,0,0,0,1,0
RP_CC2D35E4,CUST_3806,7673.07,INSUFFICIENT_FUNDS,0.557,0,21,Mobile,0,0,0,0,1
RP_D42E12A3,CUST_1537,500.05,3D_SECURE_FAILED,0.774,0,5,Mobile,0,0,0,0,0
RP_E674E6A6,CUST_6986,358.96,GATEWAY_TIMEOUT,0.455,1,0,Desktop,0,1,1,0,0
RP_5CF3023E,CUST_2841,953.55,INSUFFICIENT_FUNDS,0.95,0,21,Mobile,0,0,1,0,1
RP_78E3603F,CUST_9716,8084.97,CUSTOMER_ABANDONED,0.726,0,0,Mobile,0,0,0,0,1
RP_A5A4738C,CUST_7971,379.56,CUSTOMER_ABANDONED,0.773,0,21,Desktop,0,0,0,0,1
RP_30D1CA9C,CUST_6625,100.0,3D_SECURE_FAILED,0.809,0,21,Mobile,0,0,0,0,0
RP_91A3ED97,CUST_3950,1178.17,3D_SECURE_FAILED,0.881,0,18,Mobile,0,1,0,1,0
RP_06277681,CUST_8992,3426.96,CUSTOMER_ABANDONED,0.541,0,2,Mobile,0,0,0,0,0
RP_6EDB3386,CUST_5780,324.87,GATEWAY_TIMEOUT,0.763,0,5,Desktop,0,1,1,0,0
RP_F0E8E0FC,CUST_3368,3033.64,GATEWAY_TIMEOUT,0.729,0,1,Mobile,0,1,1,0,0
RP_B035678F,CUST_7655,316.37,INSUFFICIENT_FUNDS,0.366,2,14,Mobile,0,0,0,1,0
RP_098D04D2,CUST_9173,919.78,GATEWAY_TIMEOUT,0.807,0,11,Desktop,0,0,0,0,0
RP_29810E42,CUST_5495,2705.98,CUSTOMER_ABANDONED,0.804,0,20,Desktop,0,0,0,0,0
RP_466A57CC,CUST_7002,263.76,CUSTOMER_ABANDONED,0.861,0,9,Mobile,0,0,0,0,0
RP_C6B5FDC6,CUST_7614,1363.51,GATEWAY_TIMEOUT,0.741,1,18,Mobile,0,0,0,0,1
RP_436D2B4A,CUST_6919,4712.47,CUSTOMER_ABANDONED,0.775,0,20,Mobile,0,0,0,0,0
RP_0992E149,CUST_1853,1936.66,GATEWAY_TIMEOUT,0.455,0,12,Mobile,0,1,0,0,0
RP_5F74E421,CUST_5146,461.85,INSUFFICIENT_FUNDS,0.783,0,2,Mobile,0,0,0,0,0
RP_CDABC1FF,CUST_4769,6784.95,CUSTOMER_ABANDONED,0.534,0,17,Mobile,0,0,0,0,0
RP_FCF97CE4,CUST_1574,2416.49,INSUFFICIENT_FUNDS,0.603,0,19,Mobile,0,0,1,0,0
RP_B0B0369C,CUST_2148,117.62,INSUFFICIENT_FUNDS,0.887,1,4,Mobile,0,0,1,0,1
RP_768AE7BE,CUST_7293,3093.6,GATEWAY_TIMEOUT,0.477,0,21,Mobile,0,0,1,0,0
RP_B20CE217,CUST_7457,552.44,INSUFFICIENT_FUNDS,0.549,0,12,Mobile,0,0,0,1,0
RP_DBFE56D8,CUST_8509,1388.36,CUSTOMER_ABANDONED,0.7,1,13,Desktop,0,0,0,0,0
RP_C10E7177,CUST_5777,3676.09,3D_SECURE_FAILED,0.634,0,14,Mobile,0,0,0,0,0
RP_0440FC9F,CUST_4854,567.07,INSUFFICIENT_FUNDS,0.71,0,17,Mobile,0,0,0,0,1
RP_B4D3F06D,CUST_3491,152.21,INSUFFICIENT_FUNDS,0.617,0,13,Mobile,0,0,0,0,0
RP_B6209F5C,CUST_4124,6678.54,CUSTOMER_ABANDONED,0.764,2,18,Mobile,0,0,0,0,0
RP_14D51001,CUST_6691,4435.96,3D_SECURE_FAILED,0.696,0,2,Mobile,0,0,0,0,0
RP_69D93EFC,CUST_4051,987.61,GATEWAY_TIMEOUT,0.795,0,21,Mobile,0,1,1,0,1
RP_85ED25AD,CUST_1004,3053.69,INSUFFICIENT_FUNDS,0.49,0,0,Mobile,0,0,0,1,0
RP_09ACCFF4,CUST_6222,703.97,CUSTOMER_ABANDONED,0.63,0,22,Mobile,0,0,0,0,1
RP_A2D2533D,CUST_6315,1231.96,CUSTOMER_ABANDONED,0.783,0,23,Mobile,1,0,0,0,0
RP_40D5737D,CUST_5869,922.29,GATEWAY_TIMEOUT,0.45,1,6,Mobile,0,0,0,0,0
RP_800CB92F,CUST_1876,738.98,CUSTOMER_ABANDONED,0.902,0,19,Mobile,0,0,0,0,1
RP_D02D0DF7,CUST_8027,1687.77,GATEWAY_TIMEOUT,0.784,1,6,Mobile,0,0,0,0,0
RP_F0182DC5,CUST_5142,257.29,INSUFFICIENT_FUNDS,0.684,0,16,Mobile,0,0,0,1,1
RP_4D5AD093,CUST_7966,810.87,INSUFFICIENT_FUNDS,0.838,2,14,Mobile,0,0,0,0,0
RP_D7A93468,CUST_8079,1599.39,3D_SECURE_FAILED,0.887,2,12,Mobile,0,0,0,1,0
RP_8E3DA25B,CUST_8987,9953.91,INSUFFICIENT_FUNDS,0.771,0,23,Mobile,0,0,0,1,0
RP_4A20668C,CUST_7799,270.15,GATEWAY_TIMEOUT,0.667,0,14,Mobile,0,1,1,0,1
RP_9CC94021,CUST_5465,2048.09,GATEWAY_TIMEOUT,0.673,1,2,Mobile,0,1,0,0,0
RP_FB998AD3,CUST_1635,2335.96,3D_SECURE_FAILED,0.941,0,16,Mobile,0,0,1,1,0
RP_D6A6BDFF,CUST_2693,115.35,GATEWAY_TIMEOUT,0.127,0,15,Desktop,0,0,0,0,0
RP_13B4B703,CUST_5752,1794.78,INSUFFICIENT_FUNDS,0.796,2,21,Mobile,0,0,0,1,1
RP_72FEA191,CUST_9311,3153.73,GATEWAY_TIMEOUT,0.451,0,0,Desktop,0,0,0,0,0
RP_885E1DD6,CUST_1830,2222.49,CUSTOMER_ABANDONED,0.692,0,23,Desktop,0,0,0,0,1
RP_6118E9D7,CUST_6177,991.57,INSUFFICIENT_FUNDS,0.786,1,13,Mobile,0,0,1,0,0
RP_19900A1E,CUST_9932,1635.8,INSUFFICIENT_FUNDS,0.291,0,2,Mobile,0,0,0,0,0
RP_AD16AA27,CUST_9308,1344.55,INSUFFICIENT_FUNDS,0.806,0,19,Mobile,0,0,1,0,0
RP_0971CBA4,CUST_6949,144.41,3D_SECURE_FAILED,0.86,0,21,Mobile,0,0,0,0,0
RP_F19DE30E,CUST_3838,1382.96,CUSTOMER_ABANDONED,0.977,0,3,Mobile,0,0,0,1,0
RP_6FADCF87,CUST_2150,705.93,CUSTOMER_ABANDONED,0.706,2,23,Mobile,0,0,0,0,1
RP_5296E04E,CUST_8560,470.7,3D_SECURE_FAILED,0.823,2,8,Mobile,0,0,0,0,0
RP_A5CF2692,CUST_2931,21632.76,3D_SECURE_FAILED,0.844,0,20,Mobile,0,0,0,1,0
RP_85376D62,CUST_2664,4930.22,INSUFFICIENT_FUNDS,0.867,1,0,Desktop,0,0,0,1,0
RP_D334998E,CUST_2081,275.83,RISK_BLOCKED,0.691,0,23,Mobile,0,0,0,0,0
RP_73E877CB,CUST_1512,1662.31,GATEWAY_TIMEOUT,0.816,0,13,Desktop,0,1,0,0,0
RP_40E17DD3,CUST_8805,6308.36,INSUFFICIENT_FUNDS,0.717,0,12,Mobile,0,0,0,0,0
RP_C1695B86,CUST_6237,182.1,3D_SECURE_FAILED,0.715,0,14,Mobile,0,0,0,1,0
RP_10D2796C,CUST_1559,1202.77,GATEWAY_TIMEOUT,0.478,0,17,Desktop,0,0,0,0,1
RP_0AC4112D,CUST_4672,1272.69,GATEWAY_TIMEOUT,0.45,0,15,Mobile,0,0,0,1,1
RP_D3597C2C,CUST_8404,237.6,INSUFFICIENT_FUNDS,0.333,0,5,Mobile,0,0,1,0,0
RP_DE3484AC,CUST_4343,1729.28,CUSTOMER_ABANDONED,0.556,0,21,Mobile,0,0,0,0,1
RP_8E828AA6,CUST_5070,4185.98,INSUFFICIENT_FUNDS,0.544,2,15,Desktop,0,0,0,0,0
RP_444A5359,CUST_1580,6698.62,CUSTOMER_ABANDONED,0.484,2,10,Desktop,0,0,0,0,0
RP_591BC4A9,CUST_8004,813.03,3D_SECURE_FAILED,0.698,1,6,Mobile,0,0,0,1,0
RP_B9EB70EC,CUST_9130,22069.99,CUSTOMER_ABANDONED,0.557,0,8,Mobile,0,0,0,0,0
RP_552DC23B,CUST_4147,100.0,GATEWAY_TIMEOUT,0.898,0,0,Mobile,0,1,0,0,0
RP_DB7CC0FC,CUST_5249,1681.53,3D_SECURE_FAILED,0.518,0,9,Desktop,0,0,1,0,1
RP_00A2E492,CUST_2679,201.39,GATEWAY_TIMEOUT,0.441,0,7,Mobile,0,0,0,0,0
RP_F584C271,CUST_4506,1221.97,GATEWAY_TIMEOUT,0.63,0,10,Desktop,0,0,0,0,1
RP_2EC14B03,CUST_8253,586.23,GATEWAY_TIMEOUT,0.864,0,4,Mobile,0,1,0,0,0
RP_A952AA80,CUST_3744,2014.76,CUSTOMER_ABANDONED,0.871,0,5,Desktop,0,0,0,0,1
RP_E51815FE,CUST_6188,941.75,GATEWAY_TIMEOUT,0.94,1,23,Mobile,0,0,0,0,1
RP_2DC6DC69,CUST_3141,407.0,GATEWAY_TIMEOUT,0.877,0,23,Mobile,0,1,1,1,0
RP_AA7D86EC,CUST_7617,440.39,INSUFFICIENT_FUNDS,0.784,0,11,Mobile,0,0,1,1,0
RP_7FEC471A,CUST_3479,11147.29,GATEWAY_TIMEOUT,0.616,0,10,Mobile,0,1,1,0,0
RP_16DE77FA,CUST_7484,1867.26,CUSTOMER_ABANDONED,0.752,0,6,Mobile,0,0,0,1,1
RP_F0B2967B,CUST_8421,142.23,CUSTOMER_ABANDONED,0.801,0,6,Desktop,0,0,0,1,0
RP_2AF12377,CUST_5452,2123.76,CUSTOMER_ABANDONED,0.679,0,11,Desktop,0,0,0,0,1
RP_34062905,CUST_6881,868.17,GATEWAY_TIMEOUT,0.714,1,11,Desktop,0,1,0,0,0
RP_8BD96FBF,CUST_7665,1102.7,GATEWAY_TIMEOUT,0.592,0,0,Mobile,0,0,0,0,0
RP_2F57A392,CUST_3849,2933.25,RISK_BLOCKED,0.537,0,23,Mobile,0,1,0,0,0
RP_774E1DE4,CUST_8390,4536.33,GATEWAY_TIMEOUT,0.755,0,18,Mobile,0,1,0,0,0
RP_4AF23FC2,CUST_7905,391.28,3D_SECURE_FAILED,0.73,0,20,Desktop,0,0,0,1,0
RP_01A74876,CUST_3489,1058.18,GATEWAY_TIMEOUT,0.854,0,3,Mobile,0,1,0,0,1
RP_50309131,CUST_5611,569.45,3D_SECURE_FAILED,0.716,0,18,Mobile,0,1,0,0,0
RP_3D4F78E8,CUST_3839,2244.49,INSUFFICIENT_FUNDS,0.826,0,20,Mobile,0,0,1,1,0
RP_C6057EB6,CUST_9527,829.84,INSUFFICIENT_FUNDS,0.764,1,18,Mobile,0,0,0,1,0
RP_8CFB6A18,CUST_6878,1135.81,CUSTOMER_ABANDONED,0.922,0,10,Mobile,0,0,0,0,0
RP_26A81D15,CUST_7303,792.88,CUSTOMER_ABANDONED,0.449,0,8,Mobile,0,0,0,0,0
RP_47F64882,CUST_1851,965.51,INSUFFICIENT_FUNDS,0.683,0,12,Mobile,0,0,0,0,0
RP_067F7925,CUST_2687,8480.98,CUSTOMER_ABANDONED,0.775,0,21,Mobile,0,0,0,0,1
RP_B615099F,CUST_7833,19320.45,CUSTOMER_ABANDONED,0.828,0,18,Desktop,0,0,0,0,1
RP_025E418D,CUST_3427,1724.19,GATEWAY_TIMEOUT,0.509,0,4,Mobile,0,0,0,0,0
RP_BE1F516F,CUST_5000,972.66,GATEWAY_TIMEOUT,0.794,1,10,Desktop,0,1,1,0,0
RP_0516D7D2,CUST_6052,161.62,INSUFFICIENT_FUNDS,0.617,0,23,Mobile,0,0,0,0,0
RP_5C8995C2,CUST_3738,440.32,GATEWAY_TIMEOUT,0.876,0,2,Mobile,0,0,0,0,0
RP_93D3974B,CUST_6732,941.92,CUSTOMER_ABANDONED,0.6,0,4,Mobile,0,0,0,0,0
RP_88E86A40,CUST_6387,464.95,GATEWAY_TIMEOUT,0.331,1,12,Desktop,0,1,0,0,0
RP_11506432,CUST_9002,527.48,INSUFFICIENT_FUNDS,0.564,0,13,Desktop,0,0,0,0,0
RP_B7FF5663,CUST_6536,7262.41,GATEWAY_TIMEOUT,0.832,0,12,Mobile,0,1,0,0,1
RP_2BB47CD5,CUST_4913,1135.18,INSUFFICIENT_FUNDS,0.834,0,1,Mobile,0,0,0,0,0
RP_391CA87C,CUST_2066,1263.77,GATEWAY_TIMEOUT,0.888,0,1,Mobile,0,1,0,1,0
RP_2E111F82,CUST_8723,488.32,GATEWAY_TIMEOUT,0.696,0,17,Desktop,0,1,0,0,1
RP_BE403F75,CUST_5380,4505.5,GATEWAY_TIMEOUT,0.816,0,5,Mobile,0,0,1,0,0
RP_7B167F04,CUST_5107,849.72,RISK_BLOCKED,0.834,0,18,Desktop,0,0,0,0,0
RP_A2912A80,CUST_6726,586.96,GATEWAY_TIMEOUT,0.619,1,9,Mobile,0,1,0,1,0
RP_CE18F5D0,CUST_4373,164.53,CUSTOMER_ABANDONED,0.635,0,20,Mobile,0,0,0,0,1
RP_0623B746,CUST_9945,1019.1,GATEWAY_TIMEOUT,0.938,0,7,Mobile,0,0,0,0,1
RP_BD7C0A0A,CUST_3082,565.4,GATEWAY_TIMEOUT,0.945,0,4,Mobile,0,1,1,0,1
RP_A829DEC2,CUST_9967,8279.15,INSUFFICIENT_FUNDS,0.626,0,1,Desktop,0,0,0,0,0
RP_AC0EF2C6,CUST_7748,10023.41,INSUFFICIENT_FUNDS,0.591,0,5,Desktop,0,0,1,1,0
RP_4EF8CF3C,CUST_1417,249.05,RISK_BLOCKED,0.387,1,17,Desktop,0,0,0,0,0
RP_841895B8,CUST_9306,285.26,3D_SECURE_FAILED,0.662,0,7,Mobile,0,0,0,0,0
RP_60D3C7F7,CUST_9808,787.15,CUSTOMER_ABANDONED,0.784,1,1,Mobile,0,0,0,0,0
RP_11C27D37,CUST_4974,411.89,CUSTOMER_ABANDONED,0.922,0,22,Mobile,0,0,0,1,0
RP_53A1E7A6,CUST_4267,1423.54,INSUFFICIENT_FUNDS,0.989,1,19,Mobile,0,0,0,0,0
RP_F4B020ED,CUST_1825,741.04,INSUFFICIENT_FUNDS,0.4,0,3,Desktop,0,0,0,0,0
RP_EBFA8096,CUST_8668,1535.54,3D_SECURE_FAILED,0.734,0,14,Mobile,0,1,0,0,0
RP_F3C93222,CUST_6745,3711.95,CUSTOMER_ABANDONED,0.448,0,23,Desktop,0,0,0,0,0
RP_F9FF06E8,CUST_1412,305.8,CUSTOMER_ABANDONED,0.8,0,19,Mobile,0,0,0,0,0
RP_9416ED15,CUST_8543,3620.09,GATEWAY_TIMEOUT,0.4,0,23,Mobile,0,0,0,0,0
RP_81FAF199,CUST_8587,457.43,GATEWAY_TIMEOUT,0.819,0,8,Mobile,0,1,0,0,0
RP_37C88C9B,CUST_1728,14446.1,3D_SECURE_FAILED,0.957,2,23,Mobile,0,0,0,0,0
RP_11C0B4DA,CUST_8164,7670.76,INSUFFICIENT_FUNDS,0.906,1,19,Mobile,0,0,1,1,1
RP_E85EAF15,CUST_9867,957.48,INSUFFICIENT_FUNDS,0.941,1,20,Mobile,0,0,0,0,0
RP_6B13D747,CUST_6988,345.05,GATEWAY_TIMEOUT,0.518,0,5,Desktop,0,0,1,0,0
RP_7235CA80,CUST_3504,274.28,CUSTOMER_ABANDONED,0.421,1,8,Mobile,0,0,0,0,0
RP_8760E4C2,CUST_3967,3128.64,GATEWAY_TIMEOUT,0.469,0,12,Mobile,0,1,0,0,0
RP_B0917AD3,CUST_3786,1057.35,CUSTOMER_ABANDONED,0.562,0,4,Mobile,0,0,0,0,1
RP_AE718563,CUST_2122,3335.04,GATEWAY_TIMEOUT,0.577,0,13,Desktop,0,1,0,0,0
RP_2C6962B7,CUST_5079,15445.53,3D_SECURE_FAILED,0.827,0,13,Mobile,0,0,0,1,0
RP_9D9D75BC,CUST_2571,435.08,CUSTOMER_ABANDONED,0.616,0,17,Mobile,0,0,0,0,1
RP_60C9B78A,CUST_6073,250.59,GATEWAY_TIMEOUT,0.62,0,6,Mobile,0,0,1,0,1
RP_C3740D96,CUST_6104,1381.7,CUSTOMER_ABANDONED,0.871,0,5,Mobile,0,0,0,0,1
RP_1FB0DCAE,CUST_3143,4331.68,INSUFFICIENT_FUNDS,0.643,1,11,Mobile,0,0,0,0,0
RP_E020720C,CUST_7806,354.76,GATEWAY_TIMEOUT,0.601,2,13,Mobile,0,1,0,0,1
RP_2FE9F483,CUST_8357,1143.16,3D_SECURE_FAILED,0.688,0,18,Desktop,0,0,0,1,0
RP_00477EFB,CUST_4440,5676.29,INSUFFICIENT_FUNDS,0.629,0,15,Mobile,0,0,0,1,0
RP_8BD9ACA0,CUST_4766,154.55,INSUFFICIENT_FUNDS,0.641,1,23,Desktop,0,0,0,0,0
RP_9356AE72,CUST_6644,1454.45,GATEWAY_TIMEOUT,0.289,0,18,Mobile,0,0,1,0,0
RP_4C2C0BDF,CUST_3914,573.57,INSUFFICIENT_FUNDS,0.257,2,9,Desktop,0,0,0,0,0
RP_A08BF363,CUST_5968,1272.82,3D_SECURE_FAILED,0.649,1,10,Desktop,0,0,0,0,0
RP_FD9A91D8,CUST_6917,2570.21,INSUFFICIENT_FUNDS,0.468,0,3,Desktop,0,0,1,0,0
RP_D41F554D,CUST_9787,1429.34,RISK_BLOCKED,0.763,0,19,Mobile,0,0,0,0,0
RP_499CA6FF,CUST_1728,326.27,3D_SECURE_FAILED,0.719,2,1,Desktop,0,0,0,0,0
RP_127A2673,CUST_2365,600.95,GATEWAY_TIMEOUT,0.65,2,8,Mobile,0,0,0,0,1
RP_B3348B14,CUST_5492,6074.84,GATEWAY_TIMEOUT,0.921,0,9,Mobile,0,0,1,0,1
RP_663E6275,CUST_1698,1627.37,3D_SECURE_FAILED,0.504,0,7,Desktop,0,0,0,0,0
RP_36AF359B,CUST_8186,3006.05,INSUFFICIENT_FUNDS,0.877,0,3,Mobile,0,0,0,0,0
RP_F93CE222,CUST_1395,1480.82,GATEWAY_TIMEOUT,0.666,0,12,Mobile,0,0,1,0,0
RP_690B846B,CUST_8400,2895.58,GATEWAY_TIMEOUT,0.815,2,5,Desktop,0,0,1,0,0
RP_E30E6FB5,CUST_9082,681.72,CUSTOMER_ABANDONED,0.665,1,5,Mobile,0,0,0,0,1
